Timestamp,MeterKey,MeterReading,Day,Weekday,IsWeekend,IsHoliday,WeekOfMonth,WeekOfYear,Month,Quarter,Hour24,Hour12ShortString,AmPmCode,Minute,HalfHour,FullTimeString24,ApparentTemperature,RelativeHumidity,CDD,HDD
2018-03-29 06:30:00,707,3.188,29,5,0,0,5,13,3,1,6,06,AM,30,1,06:30:00,17.0,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 06:45:00,707,3.25,29,5,0,0,5,13,3,1,6,06,AM,45,1,06:45:00,17.2,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 07:00:00,707,3.203,29,5,0,0,5,13,3,1,7,07,AM,0,0,07:00:00,17.2,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 07:15:00,707,3.109,29,5,0,0,5,13,3,1,7,07,AM,15,0,07:15:00,17.2,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 07:30:00,707,3.453,29,5,0,0,5,13,3,1,7,07,AM,30,1,07:30:00,17.2,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 07:45:00,707,3.016,29,5,0,0,5,13,3,1,7,07,AM,45,1,07:45:00,17.3,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 08:00:00,707,3.391,29,5,0,0,5,13,3,1,8,08,AM,0,0,08:00:00,17.4,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 08:15:00,707,3.0,29,5,0,0,5,13,3,1,8,08,AM,15,0,08:15:00,17.6,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 08:30:00,707,2.906,29,5,0,0,5,13,3,1,8,08,AM,30,1,08:30:00,17.7,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 08:45:00,707,2.984,29,5,0,0,5,13,3,1,8,08,AM,45,1,08:45:00,18.0,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 09:00:00,707,3.203,29,5,0,0,5,13,3,1,9,09,AM,0,0,09:00:00,18.4,100.0,0.18958333333333333,0.8572916666666668
2018-03-29 09:15:00,707,3.875,29,5,0,0,5,13,3,1,9,09,AM,15,0,09:15:00,18.5,99.0,0.18958333333333333,0.8572916666666668
2018-03-29 09:30:00,707,3.766,29,5,0,0,5,13,3,1,9,09,AM,30,1,09:30:00,19.0,96.0,0.18958333333333333,0.8572916666666668
2018-03-29 09:45:00,707,3.609,29,5,0,0,5,13,3,1,9,09,AM,45,1,09:45:00,18.9,91.0,0.18958333333333333,0.8572916666666668
2018-03-29 10:00:00,707,3.359,29,5,0,0,5,13,3,1,10,10,AM,0,0,10:00:00,19.0,88.0,0.18958333333333333,0.8572916666666668
2018-03-29 10:15:00,707,3.359,29,5,0,0,5,13,3,1,10,10,AM,15,0,10:15:00,19.4,84.0,0.18958333333333333,0.8572916666666668
2018-03-29 10:30:00,707,3.516,29,5,0,0,5,13,3,1,10,10,AM,30,1,10:30:00,18.2,84.0,0.18958333333333333,0.8572916666666668
2018-03-29 10:45:00,707,3.234,29,5,0,0,5,13,3,1,10,10,AM,45,1,10:45:00,18.1,82.0,0.18958333333333333,0.8572916666666668
2018-03-29 11:00:00,707,3.484,29,5,0,0,5,13,3,1,11,11,AM,0,0,11:00:00,19.8,80.0,0.18958333333333333,0.8572916666666668
2018-03-29 11:15:00,707,3.562,29,5,0,0,5,13,3,1,11,11,AM,15,0,11:15:00,18.4,80.0,0.18958333333333333,0.8572916666666668
2018-03-29 11:30:00,707,3.938,29,5,0,0,5,13,3,1,11,11,AM,30,1,11:30:00,19.3,81.0,0.18958333333333333,0.8572916666666668
2018-03-29 11:45:00,707,3.453,29,5,0,0,5,13,3,1,11,11,AM,45,1,11:45:00,19.1,76.0,0.18958333333333333,0.8572916666666668
2018-03-29 12:00:00,707,4.047,29,5,0,0,5,13,3,1,12,00,PM,0,0,12:00:00,19.4,70.0,0.18958333333333333,0.8572916666666668
2018-03-29 12:15:00,707,3.344,29,5,0,0,5,13,3,1,12,00,PM,15,0,12:15:00,20.1,67.0,0.18958333333333333,0.8572916666666668
2018-03-29 12:30:00,707,4.266,29,5,0,0,5,13,3,1,12,00,PM,30,1,12:30:00,19.8,64.0,0.18958333333333333,0.8572916666666668
2018-03-29 12:45:00,707,4.828,29,5,0,0,5,13,3,1,12,00,PM,45,1,12:45:00,19.8,64.0,0.18958333333333333,0.8572916666666668
2018-03-29 13:00:00,707,4.156,29,5,0,0,5,13,3,1,13,01,PM,0,0,13:00:00,20.5,64.0,0.18958333333333333,0.8572916666666668
2018-03-29 13:15:00,707,3.922,29,5,0,0,5,13,3,1,13,01,PM,15,0,13:15:00,20.4,62.0,0.18958333333333333,0.8572916666666668
2018-03-29 13:30:00,707,4.406,29,5,0,0,5,13,3,1,13,01,PM,30,1,13:30:00,19.9,58.0,0.18958333333333333,0.8572916666666668
2018-03-29 13:45:00,707,3.828,29,5,0,0,5,13,3,1,13,01,PM,45,1,13:45:00,20.4,59.0,0.18958333333333333,0.8572916666666668
2018-03-29 14:00:00,707,3.609,29,5,0,0,5,13,3,1,14,02,PM,0,0,14:00:00,20.9,57.0,0.18958333333333333,0.8572916666666668
2018-03-29 14:15:00,707,3.719,29,5,0,0,5,13,3,1,14,02,PM,15,0,14:15:00,21.2,57.0,0.18958333333333333,0.8572916666666668
2018-03-29 14:30:00,707,4.531,29,5,0,0,5,13,3,1,14,02,PM,30,1,14:30:00,21.9,55.0,0.18958333333333333,0.8572916666666668
2018-03-29 14:45:00,707,4.484,29,5,0,0,5,13,3,1,14,02,PM,45,1,14:45:00,21.6,55.0,0.18958333333333333,0.8572916666666668
2018-03-29 15:00:00,707,3.594,29,5,0,0,5,13,3,1,15,03,PM,0,0,15:00:00,22.3,54.0,0.18958333333333333,0.8572916666666668
2018-03-29 15:15:00,707,3.984,29,5,0,0,5,13,3,1,15,03,PM,15,0,15:15:00,20.6,54.0,0.18958333333333333,0.8572916666666668
2018-03-29 15:30:00,707,4.078,29,5,0,0,5,13,3,1,15,03,PM,30,1,15:30:00,21.3,54.0,0.18958333333333333,0.8572916666666668
2018-03-29 15:45:00,707,3.844,29,5,0,0,5,13,3,1,15,03,PM,45,1,15:45:00,21.6,54.0,0.18958333333333333,0.8572916666666668
2018-03-29 16:00:00,707,3.766,29,5,0,0,5,13,3,1,16,04,PM,0,0,16:00:00,22.2,54.0,0.18958333333333333,0.8572916666666668
2018-03-29 16:15:00,707,3.625,29,5,0,0,5,13,3,1,16,04,PM,15,0,16:15:00,21.2,54.0,0.18958333333333333,0.8572916666666668
2018-03-29 16:30:00,707,3.516,29,5,0,0,5,13,3,1,16,04,PM,30,1,16:30:00,20.7,51.0,0.18958333333333333,0.8572916666666668
2018-03-29 16:45:00,707,3.422,29,5,0,0,5,13,3,1,16,04,PM,45,1,16:45:00,21.1,51.0,0.18958333333333333,0.8572916666666668
2018-03-29 17:00:00,707,3.344,29,5,0,0,5,13,3,1,17,05,PM,0,0,17:00:00,19.3,49.0,0.18958333333333333,0.8572916666666668
2018-03-29 17:15:00,707,3.266,29,5,0,0,5,13,3,1,17,05,PM,15,0,17:15:00,19.4,48.0,0.18958333333333333,0.8572916666666668
2018-03-29 17:30:00,707,3.406,29,5,0,0,5,13,3,1,17,05,PM,30,1,17:30:00,20.2,46.0,0.18958333333333333,0.8572916666666668
2018-03-29 17:45:00,707,4.234,29,5,0,0,5,13,3,1,17,05,PM,45,1,17:45:00,18.5,46.0,0.18958333333333333,0.8572916666666668
2018-03-29 18:00:00,707,5.125,29,5,0,0,5,13,3,1,18,06,PM,0,0,18:00:00,19.6,45.0,0.18958333333333333,0.8572916666666668
2018-03-29 18:15:00,707,4.906,29,5,0,0,5,13,3,1,18,06,PM,15,0,18:15:00,20.0,46.0,0.18958333333333333,0.8572916666666668
2018-03-29 18:30:00,707,3.766,29,5,0,0,5,13,3,1,18,06,PM,30,1,18:30:00,19.6,47.0,0.18958333333333333,0.8572916666666668
2018-03-29 18:45:00,707,3.703,29,5,0,0,5,13,3,1,18,06,PM,45,1,18:45:00,19.0,50.0,0.18958333333333333,0.8572916666666668
2018-03-29 19:00:00,707,3.656,29,5,0,0,5,13,3,1,19,07,PM,0,0,19:00:00,18.6,51.0,0.18958333333333333,0.8572916666666668
2018-03-29 19:15:00,707,3.469,29,5,0,0,5,13,3,1,19,07,PM,15,0,19:15:00,17.7,52.0,0.18958333333333333,0.8572916666666668
2018-03-29 19:30:00,707,3.922,29,5,0,0,5,13,3,1,19,07,PM,30,1,19:30:00,16.9,53.0,0.18958333333333333,0.8572916666666668
2018-03-29 19:45:00,707,4.094,29,5,0,0,5,13,3,1,19,07,PM,45,1,19:45:00,16.6,55.0,0.18958333333333333,0.8572916666666668
2018-03-29 20:00:00,707,4.641,29,5,0,0,5,13,3,1,20,08,PM,0,0,20:00:00,16.5,58.0,0.18958333333333333,0.8572916666666668
2018-03-29 20:15:00,707,4.734,29,5,0,0,5,13,3,1,20,08,PM,15,0,20:15:00,16.5,67.0,0.18958333333333333,0.8572916666666668
2018-03-29 20:30:00,707,4.766,29,5,0,0,5,13,3,1,20,08,PM,30,1,20:30:00,16.1,69.0,0.18958333333333333,0.8572916666666668
2018-03-29 20:45:00,707,4.953,29,5,0,0,5,13,3,1,20,08,PM,45,1,20:45:00,15.3,64.0,0.18958333333333333,0.8572916666666668
2018-03-29 21:00:00,707,4.828,29,5,0,0,5,13,3,1,21,09,PM,0,0,21:00:00,14.3,66.0,0.18958333333333333,0.8572916666666668
2018-03-29 21:15:00,707,4.25,29,5,0,0,5,13,3,1,21,09,PM,15,0,21:15:00,15.2,67.0,0.18958333333333333,0.8572916666666668
2018-03-29 21:30:00,707,4.312,29,5,0,0,5,13,3,1,21,09,PM,30,1,21:30:00,15.0,69.0,0.18958333333333333,0.8572916666666668
2018-03-29 21:45:00,707,4.047,29,5,0,0,5,13,3,1,21,09,PM,45,1,21:45:00,15.1,70.0,0.18958333333333333,0.8572916666666668
2018-03-29 22:00:00,707,3.938,29,5,0,0,5,13,3,1,22,10,PM,0,0,22:00:00,14.4,71.0,0.18958333333333333,0.8572916666666668
2018-03-29 22:15:00,707,4.172,29,5,0,0,5,13,3,1,22,10,PM,15,0,22:15:00,14.4,72.0,0.18958333333333333,0.8572916666666668
2018-03-29 22:30:00,707,3.984,29,5,0,0,5,13,3,1,22,10,PM,30,1,22:30:00,14.0,73.0,0.18958333333333333,0.8572916666666668
2018-03-29 22:45:00,707,4.141,29,5,0,0,5,13,3,1,22,10,PM,45,1,22:45:00,14.0,74.0,0.18958333333333333,0.8572916666666668
2018-03-29 23:00:00,707,4.109,29,5,0,0,5,13,3,1,23,11,PM,0,0,23:00:00,15.0,74.0,0.18958333333333333,0.8572916666666668
2018-03-29 23:15:00,707,4.031,29,5,0,0,5,13,3,1,23,11,PM,15,0,23:15:00,14.9,74.0,0.18958333333333333,0.8572916666666668
2018-03-29 23:30:00,707,3.922,29,5,0,0,5,13,3,1,23,11,PM,30,1,23:30:00,14.7,75.0,0.18958333333333333,0.8572916666666668
2018-03-29 23:45:00,707,4.422,29,5,0,0,5,13,3,1,23,11,PM,45,1,23:45:00,14.8,76.0,0.18958333333333333,0.8572916666666668
2018-03-30 00:00:00,707,3.828,30,6,0,1,5,13,3,1,0,00,AM,0,0,00:00:00,14.3,77.0,0.0625,3.204166666666667
2018-03-30 00:15:00,707,3.719,30,6,0,1,5,13,3,1,0,00,AM,15,0,00:15:00,14.8,75.0,0.0625,3.204166666666667
2018-03-30 00:30:00,707,3.672,30,6,0,1,5,13,3,1,0,00,AM,30,1,00:30:00,14.4,76.0,0.0625,3.204166666666667
2018-03-30 00:45:00,707,3.406,30,6,0,1,5,13,3,1,0,00,AM,45,1,00:45:00,13.5,84.0,0.0625,3.204166666666667
2018-03-30 01:00:00,707,3.328,30,6,0,1,5,13,3,1,1,01,AM,0,0,01:00:00,13.4,86.0,0.0625,3.204166666666667
2018-03-30 01:15:00,707,3.266,30,6,0,1,5,13,3,1,1,01,AM,15,0,01:15:00,13.3,87.0,0.0625,3.204166666666667
2018-03-30 01:30:00,707,3.078,30,6,0,1,5,13,3,1,1,01,AM,30,1,01:30:00,13.1,89.0,0.0625,3.204166666666667
2018-03-30 01:45:00,707,3.203,30,6,0,1,5,13,3,1,1,01,AM,45,1,01:45:00,13.1,89.0,0.0625,3.204166666666667
2018-03-30 02:00:00,707,3.281,30,6,0,1,5,13,3,1,2,02,AM,0,0,02:00:00,12.6,89.0,0.0625,3.204166666666667
2018-03-30 02:15:00,707,3.203,30,6,0,1,5,13,3,1,2,02,AM,15,0,02:15:00,12.6,94.0,0.0625,3.204166666666667
2018-03-30 02:30:00,707,3.172,30,6,0,1,5,13,3,1,2,02,AM,30,1,02:30:00,11.5,93.0,0.0625,3.204166666666667
2018-03-30 02:45:00,707,3.281,30,6,0,1,5,13,3,1,2,02,AM,45,1,02:45:00,11.2,94.0,0.0625,3.204166666666667
2018-03-30 03:00:00,707,3.25,30,6,0,1,5,13,3,1,3,03,AM,0,0,03:00:00,11.6,95.0,0.0625,3.204166666666667
2018-03-30 03:15:00,707,3.25,30,6,0,1,5,13,3,1,3,03,AM,15,0,03:15:00,11.9,98.0,0.0625,3.204166666666667
2018-03-30 03:30:00,707,3.438,30,6,0,1,5,13,3,1,3,03,AM,30,1,03:30:00,11.7,97.0,0.0625,3.204166666666667
2018-03-30 03:45:00,707,3.656,30,6,0,1,5,13,3,1,3,03,AM,45,1,03:45:00,10.6,99.0,0.0625,3.204166666666667
2018-03-30 04:00:00,707,3.328,30,6,0,1,5,13,3,1,4,04,AM,0,0,04:00:00,11.7,99.0,0.0625,3.204166666666667
2018-03-30 04:15:00,707,3.266,30,6,0,1,5,13,3,1,4,04,AM,15,0,04:15:00,10.7,99.0,0.0625,3.204166666666667
2018-03-30 04:30:00,707,3.234,30,6,0,1,5,13,3,1,4,04,AM,30,1,04:30:00,10.7,99.0,0.0625,3.204166666666667
2018-03-30 04:45:00,707,3.266,30,6,0,1,5,13,3,1,4,04,AM,45,1,04:45:00,10.9,99.0,0.0625,3.204166666666667
2018-03-30 05:00:00,707,2.922,30,6,0,1,5,13,3,1,5,05,AM,0,0,05:00:00,10.3,99.0,0.0625,3.204166666666667
2018-03-30 05:15:00,707,3.234,30,6,0,1,5,13,3,1,5,05,AM,15,0,05:15:00,10.5,99.0,0.0625,3.204166666666667
2018-03-30 05:30:00,707,3.297,30,6,0,1,5,13,3,1,5,05,AM,30,1,05:30:00,10.6,99.0,0.0625,3.204166666666667
2018-03-30 05:45:00,707,3.156,30,6,0,1,5,13,3,1,5,05,AM,45,1,05:45:00,9.7,99.0,0.0625,3.204166666666667
2018-03-30 06:00:00,707,2.969,30,6,0,1,5,13,3,1,6,06,AM,0,0,06:00:00,10.3,99.0,0.0625,3.204166666666667
2018-03-30 06:15:00,707,2.938,30,6,0,1,5,13,3,1,6,06,AM,15,0,06:15:00,10.5,99.0,0.0625,3.204166666666667
2018-03-30 06:30:00,707,2.828,30,6,0,1,5,13,3,1,6,06,AM,30,1,06:30:00,8.9,99.0,0.0625,3.204166666666667
2018-03-30 06:45:00,707,3.0,30,6,0,1,5,13,3,1,6,06,AM,45,1,06:45:00,10.0,99.0,0.0625,3.204166666666667
2018-03-30 07:00:00,707,2.891,30,6,0,1,5,13,3,1,7,07,AM,0,0,07:00:00,9.3,100.0,0.0625,3.204166666666667
2018-03-30 07:15:00,707,3.0,30,6,0,1,5,13,3,1,7,07,AM,15,0,07:15:00,10.1,100.0,0.0625,3.204166666666667
2018-03-30 07:30:00,707,2.797,30,6,0,1,5,13,3,1,7,07,AM,30,1,07:30:00,10.6,100.0,0.0625,3.204166666666667
2018-03-30 07:45:00,707,2.703,30,6,0,1,5,13,3,1,7,07,AM,45,1,07:45:00,10.4,99.0,0.0625,3.204166666666667
2018-03-30 08:00:00,707,2.797,30,6,0,1,5,13,3,1,8,08,AM,0,0,08:00:00,10.6,99.0,0.0625,3.204166666666667
2018-03-30 08:15:00,707,2.766,30,6,0,1,5,13,3,1,8,08,AM,15,0,08:15:00,11.0,97.0,0.0625,3.204166666666667
2018-03-30 08:30:00,707,2.766,30,6,0,1,5,13,3,1,8,08,AM,30,1,08:30:00,11.7,96.0,0.0625,3.204166666666667
2018-03-30 08:45:00,707,2.734,30,6,0,1,5,13,3,1,8,08,AM,45,1,08:45:00,10.8,94.0,0.0625,3.204166666666667
2018-03-30 09:00:00,707,2.859,30,6,0,1,5,13,3,1,9,09,AM,0,0,09:00:00,12.0,97.0,0.0625,3.204166666666667
2018-03-30 09:15:00,707,2.875,30,6,0,1,5,13,3,1,9,09,AM,15,0,09:15:00,12.8,93.0,0.0625,3.204166666666667
2018-03-30 09:30:00,707,2.766,30,6,0,1,5,13,3,1,9,09,AM,30,1,09:30:00,14.0,90.0,0.0625,3.204166666666667
2018-03-30 09:45:00,707,2.812,30,6,0,1,5,13,3,1,9,09,AM,45,1,09:45:00,13.5,88.0,0.0625,3.204166666666667
2018-03-30 10:00:00,707,2.641,30,6,0,1,5,13,3,1,10,10,AM,0,0,10:00:00,15.3,83.0,0.0625,3.204166666666667
2018-03-30 10:15:00,707,2.875,30,6,0,1,5,13,3,1,10,10,AM,15,0,10:15:00,16.5,78.0,0.0625,3.204166666666667
2018-03-30 10:30:00,707,2.797,30,6,0,1,5,13,3,1,10,10,AM,30,1,10:30:00,17.3,71.0,0.0625,3.204166666666667
2018-03-30 10:45:00,707,2.594,30,6,0,1,5,13,3,1,10,10,AM,45,1,10:45:00,16.0,65.0,0.0625,3.204166666666667
2018-03-30 11:00:00,707,2.922,30,6,0,1,5,13,3,1,11,11,AM,0,0,11:00:00,16.3,66.0,0.0625,3.204166666666667
2018-03-30 11:15:00,707,2.719,30,6,0,1,5,13,3,1,11,11,AM,15,0,11:15:00,18.1,65.0,0.0625,3.204166666666667
2018-03-30 11:30:00,707,3.031,30,6,0,1,5,13,3,1,11,11,AM,30,1,11:30:00,18.2,66.0,0.0625,3.204166666666667
2018-03-30 11:45:00,707,2.781,30,6,0,1,5,13,3,1,11,11,AM,45,1,11:45:00,17.8,62.0,0.0625,3.204166666666667
2018-03-30 12:00:00,707,3.281,30,6,0,1,5,13,3,1,12,00,PM,0,0,12:00:00,18.7,62.0,0.0625,3.204166666666667
2018-03-30 12:15:00,707,3.297,30,6,0,1,5,13,3,1,12,00,PM,15,0,12:15:00,18.5,62.0,0.0625,3.204166666666667
2018-03-30 12:30:00,707,3.391,30,6,0,1,5,13,3,1,12,00,PM,30,1,12:30:00,18.6,60.0,0.0625,3.204166666666667
2018-03-30 12:45:00,707,2.953,30,6,0,1,5,13,3,1,12,00,PM,45,1,12:45:00,19.8,54.0,0.0625,3.204166666666667
2018-03-30 13:00:00,707,2.609,30,6,0,1,5,13,3,1,13,01,PM,0,0,13:00:00,18.5,56.0,0.0625,3.204166666666667
2018-03-30 13:15:00,707,2.656,30,6,0,1,5,13,3,1,13,01,PM,15,0,13:15:00,19.0,54.0,0.0625,3.204166666666667
2018-03-30 13:30:00,707,2.969,30,6,0,1,5,13,3,1,13,01,PM,30,1,13:30:00,18.7,53.0,0.0625,3.204166666666667
2018-03-30 13:45:00,707,2.922,30,6,0,1,5,13,3,1,13,01,PM,45,1,13:45:00,19.4,53.0,0.0625,3.204166666666667
2018-03-30 14:00:00,707,2.719,30,6,0,1,5,13,3,1,14,02,PM,0,0,14:00:00,20.8,51.0,0.0625,3.204166666666667
2018-03-30 14:15:00,707,2.891,30,6,0,1,5,13,3,1,14,02,PM,15,0,14:15:00,20.2,50.0,0.0625,3.204166666666667
2018-03-30 14:30:00,707,2.75,30,6,0,1,5,13,3,1,14,02,PM,30,1,14:30:00,20.7,49.0,0.0625,3.204166666666667
2018-03-30 14:45:00,707,2.812,30,6,0,1,5,13,3,1,14,02,PM,45,1,14:45:00,20.3,47.0,0.0625,3.204166666666667
2018-03-30 15:00:00,707,3.703,30,6,0,1,5,13,3,1,15,03,PM,0,0,15:00:00,19.8,48.0,0.0625,3.204166666666667
2018-03-30 15:15:00,707,3.453,30,6,0,1,5,13,3,1,15,03,PM,15,0,15:15:00,22.4,46.0,0.0625,3.204166666666667
2018-03-30 15:30:00,707,2.828,30,6,0,1,5,13,3,1,15,03,PM,30,1,15:30:00,20.0,45.0,0.0625,3.204166666666667
2018-03-30 15:45:00,707,2.938,30,6,0,1,5,13,3,1,15,03,PM,45,1,15:45:00,18.3,49.0,0.0625,3.204166666666667
2018-03-30 16:00:00,707,3.172,30,6,0,1,5,13,3,1,16,04,PM,0,0,16:00:00,20.6,51.0,0.0625,3.204166666666667
2018-03-30 16:15:00,707,3.562,30,6,0,1,5,13,3,1,16,04,PM,15,0,16:15:00,18.1,53.0,0.0625,3.204166666666667
2018-03-30 16:30:00,707,3.438,30,6,0,1,5,13,3,1,16,04,PM,30,1,16:30:00,20.2,52.0,0.0625,3.204166666666667
2018-03-30 16:45:00,707,2.875,30,6,0,1,5,13,3,1,16,04,PM,45,1,16:45:00,20.2,52.0,0.0625,3.204166666666667
2018-03-30 17:00:00,707,2.922,30,6,0,1,5,13,3,1,17,05,PM,0,0,17:00:00,20.6,52.0,0.0625,3.204166666666667
2018-03-30 17:15:00,707,3.25,30,6,0,1,5,13,3,1,17,05,PM,15,0,17:15:00,19.3,51.0,0.0625,3.204166666666667
2018-03-30 17:30:00,707,3.078,30,6,0,1,5,13,3,1,17,05,PM,30,1,17:30:00,19.5,53.0,0.0625,3.204166666666667
2018-03-30 17:45:00,707,2.969,30,6,0,1,5,13,3,1,17,05,PM,45,1,17:45:00,18.5,53.0,0.0625,3.204166666666667
2018-03-30 18:00:00,707,3.125,30,6,0,1,5,13,3,1,18,06,PM,0,0,18:00:00,18.7,54.0,0.0625,3.204166666666667
2018-03-30 18:15:00,707,2.797,30,6,0,1,5,13,3,1,18,06,PM,15,0,18:15:00,19.7,57.0,0.0625,3.204166666666667
2018-03-30 18:30:00,707,2.75,30,6,0,1,5,13,3,1,18,06,PM,30,1,18:30:00,18.4,60.0,0.0625,3.204166666666667
2018-03-30 18:45:00,707,3.219,30,6,0,1,5,13,3,1,18,06,PM,45,1,18:45:00,18.2,64.0,0.0625,3.204166666666667
2018-03-30 19:00:00,707,3.688,30,6,0,1,5,13,3,1,19,07,PM,0,0,19:00:00,16.8,67.0,0.0625,3.204166666666667
2018-03-30 19:15:00,707,3.438,30,6,0,1,5,13,3,1,19,07,PM,15,0,19:15:00,16.2,69.0,0.0625,3.204166666666667
2018-03-30 19:30:00,707,3.062,30,6,0,1,5,13,3,1,19,07,PM,30,1,19:30:00,15.6,71.0,0.0625,3.204166666666667
2018-03-30 19:45:00,707,3.062,30,6,0,1,5,13,3,1,19,07,PM,45,1,19:45:00,15.0,73.0,0.0625,3.204166666666667
2018-03-30 20:00:00,707,3.359,30,6,0,1,5,13,3,1,20,08,PM,0,0,20:00:00,15.0,75.0,0.0625,3.204166666666667
2018-03-30 20:15:00,707,3.125,30,6,0,1,5,13,3,1,20,08,PM,15,0,20:15:00,15.4,78.0,0.0625,3.204166666666667
2018-03-30 20:30:00,707,3.156,30,6,0,1,5,13,3,1,20,08,PM,30,1,20:30:00,15.8,81.0,0.0625,3.204166666666667
2018-03-30 20:45:00,707,3.172,30,6,0,1,5,13,3,1,20,08,PM,45,1,20:45:00,14.7,81.0,0.0625,3.204166666666667
2018-03-30 21:00:00,707,3.0,30,6,0,1,5,13,3,1,21,09,PM,0,0,21:00:00,13.9,80.0,0.0625,3.204166666666667
2018-03-30 21:15:00,707,3.266,30,6,0,1,5,13,3,1,21,09,PM,15,0,21:15:00,14.7,81.0,0.0625,3.204166666666667
2018-03-30 21:30:00,707,3.438,30,6,0,1,5,13,3,1,21,09,PM,30,1,21:30:00,15.0,82.0,0.0625,3.204166666666667
2018-03-30 21:45:00,707,3.25,30,6,0,1,5,13,3,1,21,09,PM,45,1,21:45:00,15.9,83.0,0.0625,3.204166666666667
2018-03-30 22:00:00,707,3.156,30,6,0,1,5,13,3,1,22,10,PM,0,0,22:00:00,15.4,80.0,0.0625,3.204166666666667
2018-03-30 22:15:00,707,3.234,30,6,0,1,5,13,3,1,22,10,PM,15,0,22:15:00,15.8,79.0,0.0625,3.204166666666667
2018-03-30 22:30:00,707,3.234,30,6,0,1,5,13,3,1,22,10,PM,30,1,22:30:00,16.5,79.0,0.0625,3.204166666666667
2018-03-30 22:45:00,707,3.125,30,6,0,1,5,13,3,1,22,10,PM,45,1,22:45:00,16.8,78.0,0.0625,3.204166666666667
2018-03-30 23:00:00,707,3.359,30,6,0,1,5,13,3,1,23,11,PM,0,0,23:00:00,16.9,78.0,0.0625,3.204166666666667
2018-03-30 23:15:00,707,3.125,30,6,0,1,5,13,3,1,23,11,PM,15,0,23:15:00,16.9,78.0,0.0625,3.204166666666667
2018-03-30 23:30:00,707,3.844,30,6,0,1,5,13,3,1,23,11,PM,30,1,23:30:00,16.8,78.0,0.0625,3.204166666666667
2018-03-30 23:45:00,707,3.734,30,6,0,1,5,13,3,1,23,11,PM,45,1,23:45:00,16.9,79.0,0.0625,3.204166666666667
2018-03-31 00:00:00,707,3.281,31,7,1,1,5,13,3,1,0,00,AM,0,0,00:00:00,15.3,78.0,0.1927083333333333,2.489583333333333
2018-03-31 00:15:00,707,3.156,31,7,1,1,5,13,3,1,0,00,AM,15,0,00:15:00,16.7,74.0,0.1927083333333333,2.489583333333333
2018-03-31 00:30:00,707,3.219,31,7,1,1,5,13,3,1,0,00,AM,30,1,00:30:00,15.9,74.0,0.1927083333333333,2.489583333333333
2018-03-31 00:45:00,707,2.859,31,7,1,1,5,13,3,1,0,00,AM,45,1,00:45:00,16.0,73.0,0.1927083333333333,2.489583333333333
2018-03-31 01:00:00,707,2.984,31,7,1,1,5,13,3,1,1,01,AM,0,0,01:00:00,16.6,77.0,0.1927083333333333,2.489583333333333
2018-03-31 01:15:00,707,2.953,31,7,1,1,5,13,3,1,1,01,AM,15,0,01:15:00,15.8,80.0,0.1927083333333333,2.489583333333333
2018-03-31 01:30:00,707,2.891,31,7,1,1,5,13,3,1,1,01,AM,30,1,01:30:00,15.3,81.0,0.1927083333333333,2.489583333333333
2018-03-31 01:45:00,707,2.891,31,7,1,1,5,13,3,1,1,01,AM,45,1,01:45:00,14.9,82.0,0.1927083333333333,2.489583333333333
2018-03-31 02:00:00,707,2.922,31,7,1,1,5,13,3,1,2,02,AM,0,0,02:00:00,15.3,81.0,0.1927083333333333,2.489583333333333
2018-03-31 02:15:00,707,2.828,31,7,1,1,5,13,3,1,2,02,AM,15,0,02:15:00,15.5,81.0,0.1927083333333333,2.489583333333333
2018-03-31 02:30:00,707,2.812,31,7,1,1,5,13,3,1,2,02,AM,30,1,02:30:00,15.8,80.0,0.1927083333333333,2.489583333333333
2018-03-31 02:45:00,707,3.0,31,7,1,1,5,13,3,1,2,02,AM,45,1,02:45:00,15.0,80.0,0.1927083333333333,2.489583333333333
2018-03-31 03:00:00,707,2.906,31,7,1,1,5,13,3,1,3,03,AM,0,0,03:00:00,15.5,79.0,0.1927083333333333,2.489583333333333
2018-03-31 03:15:00,707,2.922,31,7,1,1,5,13,3,1,3,03,AM,15,0,03:15:00,15.7,76.0,0.1927083333333333,2.489583333333333
2018-03-31 03:30:00,707,2.875,31,7,1,1,5,13,3,1,3,03,AM,30,1,03:30:00,14.7,74.0,0.1927083333333333,2.489583333333333
2018-03-31 03:45:00,707,2.812,31,7,1,1,5,13,3,1,3,03,AM,45,1,03:45:00,14.8,75.0,0.1927083333333333,2.489583333333333
2018-03-31 04:00:00,707,2.906,31,7,1,1,5,13,3,1,4,04,AM,0,0,04:00:00,14.4,76.0,0.1927083333333333,2.489583333333333
2018-03-31 04:15:00,707,2.828,31,7,1,1,5,13,3,1,4,04,AM,15,0,04:15:00,14.2,77.0,0.1927083333333333,2.489583333333333
